Time,Curr Win %,Last Attendance vs Opp,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Attendance
2000-05-22 00:00:00,0.7108433734939759,17505.0,Los Angeles Lakers,Portland Trail Blazers,1.0,3.0,Monday,May,18997.0
2000-05-23 00:00:00,0.5882352941176471,13951.0,Indiana Pacers,New York Knicks,1.0,3.0,Tuesday,May,18345.0
2000-05-25 00:00:00,0.5813953488372093,16334.0,Indiana Pacers,New York Knicks,1.0,2.0,Thursday,May,18345.0
2000-05-26 00:00:00,0.7023809523809523,12888.0,Portland Trail Blazers,Los Angeles Lakers,1.0,2.0,Friday,May,20135.0
2000-05-28 00:00:00,0.6941176470588235,21401.0,Portland Trail Blazers,Los Angeles Lakers,1.0,2.0,Sunday,May,20209.0
2000-05-30 00:00:00,0.6976744186046512,18401.0,Los Angeles Lakers,Portland Trail Blazers,1.0,2.0,Tuesday,May,18997.0
2000-05-31 00:00:00,0.5842696629213483,15316.0,Indiana Pacers,New York Knicks,1.0,2.0,Wednesday,May,18345.0
2000-06-02 00:00:00,0.7011494252873564,21118.0,Portland Trail Blazers,Los Angeles Lakers,1.0,3.0,Friday,June,20340.0
2000-06-04 00:00:00,0.6931818181818182,18997.0,Los Angeles Lakers,Portland Trail Blazers,1.0,2.0,Sunday,June,18997.0
2000-06-07 00:00:00,0.7777777777777778,18997.0,Los Angeles Lakers,Indiana Pacers,1.0,3.0,Wednesday,June,18997.0
2000-06-09 00:00:00,0.7802197802197802,18997.0,Los Angeles Lakers,Indiana Pacers,1.0,3.0,Friday,June,18997.0
2000-06-11 00:00:00,0.7717391304347826,14824.0,Indiana Pacers,Los Angeles Lakers,1.0,3.0,Sunday,June,18345.0
2000-06-14 00:00:00,0.7741935483870968,16642.0,Indiana Pacers,Los Angeles Lakers,1.0,4.0,Wednesday,June,18345.0
2000-06-16 00:00:00,0.7659574468085106,16378.0,Indiana Pacers,Los Angeles Lakers,1.0,3.0,Friday,June,18345.0
2000-06-19 00:00:00,0.7684210526315789,18997.0,Los Angeles Lakers,Indiana Pacers,1.0,3.0,Monday,June,18997.0
2000-10-31 19:30:00,1.0,14896.0,Atlanta Hawks,Charlotte Hornets,0.0,1.0,Tuesday,October,18465.0
2000-10-31 20:00:00,0.0,16754.0,Toronto Raptors,Detroit Pistons,0.0,0.0,Tuesday,October,19800.0
2000-10-31 20:30:00,1.0,19491.0,Chicago Bulls,Sacramento Kings,0.0,1.0,Tuesday,October,21814.0
2000-10-31 21:00:00,1.0,16387.0,Utah Jazz,Los Angeles Clippers,0.0,1.0,Tuesday,October,17824.0
2000-10-31 22:30:00,0.0,20110.0,Portland Trail Blazers,Los Angeles Lakers,0.0,0.0,Tuesday,October,20270.0
2000-11-01 19:00:00,0.5,18624.0,Boston Celtics,Detroit Pistons,0.0,1.0,Wednesday,November,17725.0
2000-11-01 19:00:00,0.0,10088.0,Philadelphia 76ers,Toronto Raptors,0.0,0.0,Wednesday,November,19817.0
2000-11-01 19:30:00,0.5,15668.0,Cleveland Cavaliers,Sacramento Kings,0.0,1.0,Wednesday,November,17695.0
2000-11-01 20:00:00,0.5,20229.0,Miami Heat,Orlando Magic,0.0,1.0,Wednesday,November,16500.0
2000-11-01 22:30:00,1.0,18997.0,Los Angeles Lakers,Utah Jazz,0.0,2.0,Wednesday,November,18997.0
2000-11-02 21:00:00,0.5,14313.0,Denver Nuggets,Golden State Warriors,0.0,1.0,Thursday,November,15790.0
2000-11-02 21:00:00,0.0,14908.0,Phoenix Suns,Portland Trail Blazers,0.0,0.0,Thursday,November,18436.0
2000-11-03 19:00:00,0.3333333333333333,18833.0,Washington Wizards,New York Knicks,0.0,1.0,Friday,November,20674.0
2000-11-03 19:30:00,0.0,18624.0,Boston Celtics,Toronto Raptors,0.0,0.0,Friday,November,17464.0
2000-11-04 19:00:00,0.25,19800.0,Toronto Raptors,Washington Wizards,0.0,1.0,Saturday,November,18726.0
2000-11-04 19:00:00,0.3333333333333333,13368.0,Indiana Pacers,Chicago Bulls,0.0,1.0,Saturday,November,18345.0
2000-11-04 19:30:00,0.5,11896.0,Atlanta Hawks,Orlando Magic,0.0,2.0,Saturday,November,13833.0
2000-11-04 19:30:00,1.0,15376.0,Cleveland Cavaliers,Boston Celtics,0.0,2.0,Saturday,November,18392.0
2000-11-04 19:30:00,1.0,19600.0,Miami Heat,Philadelphia 76ers,0.0,4.0,Saturday,November,16029.0
2000-11-04 20:00:00,0.5,19006.0,Minnesota Timberwolves,Sacramento Kings,0.0,2.0,Saturday,November,19006.0
2000-11-04 21:00:00,0.6666666666666666,14542.0,Denver Nuggets,Phoenix Suns,0.0,2.0,Saturday,November,13312.0
2000-11-04 22:30:00,0.5,19292.0,Los Angeles Clippers,Houston Rockets,0.0,1.0,Saturday,November,10797.0
2000-11-05 20:00:00,0.75,18422.0,Phoenix Suns,Houston Rockets,0.0,3.0,Sunday,November,16735.0
2000-11-05 21:30:00,0.6666666666666666,18997.0,Los Angeles Lakers,Los Angeles Clippers,0.0,2.0,Sunday,November,18997.0
2000-11-06 21:00:00,0.3333333333333333,15487.0,Denver Nuggets,Dallas Mavericks,0.0,1.0,Monday,November,11190.0
2000-11-06 21:00:00,1.0,19323.0,Utah Jazz,Minnesota Timberwolves,0.0,4.0,Monday,November,19911.0
2000-11-07 19:00:00,0.4,19800.0,Toronto Raptors,Boston Celtics,0.0,2.0,Tuesday,November,17379.0
2000-11-07 20:30:00,0.4,19023.0,Chicago Bulls,Washington Wizards,0.0,2.0,Tuesday,November,21312.0
2000-11-07 21:00:00,0.75,16332.0,Phoenix Suns,San Antonio Spurs,0.0,3.0,Tuesday,November,16683.0
2000-11-07 22:00:00,0.25,21538.0,Portland Trail Blazers,Atlanta Hawks,0.0,1.0,Tuesday,November,19980.0
2000-11-08 19:00:00,0.2,15243.0,Indiana Pacers,Milwaukee Bucks,0.0,1.0,Wednesday,November,17684.0
2000-11-08 19:00:00,1.0,7435.0,Philadelphia 76ers,Detroit Pistons,0.0,5.0,Wednesday,November,15986.0
2000-11-08 21:00:00,0.4,19099.0,Denver Nuggets,Minnesota Timberwolves,0.0,2.0,Wednesday,November,10549.0
2000-11-08 22:30:00,1.0,16130.0,Los Angeles Clippers,Utah Jazz,0.0,5.0,Wednesday,November,10292.0
2000-11-09 20:00:00,1.0,19006.0,Minnesota Timberwolves,Philadelphia 76ers,0.0,5.0,Thursday,November,16119.0
2000-11-09 20:30:00,0.3333333333333333,20604.0,Chicago Bulls,Orlando Magic,0.0,1.0,Thursday,November,21844.0
2000-11-09 21:00:00,0.8333333333333334,18422.0,Phoenix Suns,Atlanta Hawks,0.0,5.0,Thursday,November,16792.0
2000-11-09 22:00:00,0.4,21057.0,Portland Trail Blazers,Denver Nuggets,0.0,2.0,Thursday,November,19996.0
2000-11-10 19:00:00,0.5,19800.0,Toronto Raptors,Cleveland Cavaliers,0.0,3.0,Friday,November,19800.0
2000-11-10 19:00:00,0.3333333333333333,15319.0,Washington Wizards,Indiana Pacers,0.0,2.0,Friday,November,19955.0
2000-11-10 19:30:00,0.6666666666666666,18624.0,Boston Celtics,New York Knicks,0.0,4.0,Friday,November,18624.0
2000-11-10 21:00:00,0.8333333333333334,18947.0,Utah Jazz,Miami Heat,0.0,4.0,Friday,November,19093.0
2000-11-10 22:30:00,0.4,19513.0,Los Angeles Clippers,Atlanta Hawks,0.0,2.0,Friday,November,10396.0
2000-11-11 19:00:00,0.6666666666666666,15011.0,Indiana Pacers,Detroit Pistons,0.0,4.0,Saturday,November,18345.0
2000-11-11 19:30:00,0.2857142857142857,19109.0,Cleveland Cavaliers,Washington Wizards,0.0,1.0,Saturday,November,17336.0
2000-11-11 20:00:00,1.0,20444.0,Philadelphia 76ers,Boston Celtics,0.0,5.0,Saturday,November,19258.0
2000-11-11 20:30:00,0.5714285714285714,21834.0,Chicago Bulls,Toronto Raptors,0.0,4.0,Saturday,November,22387.0
2000-11-11 21:00:00,0.8571428571428571,18422.0,Phoenix Suns,Miami Heat,0.0,5.0,Saturday,November,18120.0
2000-11-11 22:00:00,0.5,21538.0,Portland Trail Blazers,Houston Rockets,0.0,3.0,Saturday,November,19992.0
2000-11-12 21:00:00,0.3333333333333333,17811.0,Denver Nuggets,Los Angeles Clippers,0.0,2.0,Sunday,November,10842.0
2000-11-12 21:30:00,0.5,18997.0,Los Angeles Lakers,Houston Rockets,0.0,2.0,Sunday,November,18997.0
2000-11-13 22:30:00,0.2857142857142857,15243.0,Los Angeles Clippers,Dallas Mavericks,0.0,1.0,Monday,November,9340.0
2000-11-14 19:30:00,0.42857142857142855,18825.0,Atlanta Hawks,Portland Trail Blazers,0.0,3.0,Tuesday,November,12610.0
2000-11-14 19:30:00,0.14285714285714285,16456.0,Cleveland Cavaliers,Golden State Warriors,0.0,0.0,Tuesday,November,13691.0
2000-11-14 19:30:00,0.5,20280.0,Miami Heat,Charlotte Hornets,0.0,2.0,Tuesday,November,14983.0
2000-11-14 22:30:00,0.5714285714285714,18997.0,Los Angeles Lakers,Denver Nuggets,0.0,3.0,Tuesday,November,18997.0
2000-11-15 19:00:00,1.0,13223.0,Philadelphia 76ers,Cleveland Cavaliers,0.0,5.0,Wednesday,November,16328.0
2000-11-15 19:00:00,0.25,18624.0,Boston Celtics,Washington Wizards,0.0,1.0,Wednesday,November,13915.0
2000-11-15 20:00:00,0.5,19006.0,Minnesota Timberwolves,Golden State Warriors,0.0,2.0,Wednesday,November,16034.0
2000-11-15 21:00:00,0.875,18422.0,Phoenix Suns,Dallas Mavericks,0.0,5.0,Wednesday,November,16652.0
2000-11-15 22:30:00,0.625,17531.0,Los Angeles Clippers,New York Knicks,0.0,3.0,Wednesday,November,12516.0
2000-11-16 19:00:00,0.5,19800.0,Toronto Raptors,Portland Trail Blazers,0.0,4.0,Thursday,November,19800.0
2000-11-16 19:00:00,0.2222222222222222,20173.0,Washington Wizards,San Antonio Spurs,0.0,1.0,Thursday,November,19832.0
2000-11-16 21:00:00,0.5,14041.0,Denver Nuggets,Chicago Bulls,0.0,3.0,Thursday,November,10150.0
2000-11-16 21:00:00,0.75,19911.0,Utah Jazz,Orlando Magic,0.0,3.0,Thursday,November,18851.0
2000-11-17 19:00:00,1.0,12199.0,Philadelphia 76ers,Miami Heat,0.0,5.0,Friday,November,20720.0
2000-11-17 19:00:00,0.625,16723.0,Indiana Pacers,Golden State Warriors,0.0,4.0,Friday,November,17101.0
2000-11-17 19:30:00,0.5,18624.0,Boston Celtics,Atlanta Hawks,0.0,2.0,Friday,November,13815.0
2000-11-17 20:00:00,0.6666666666666666,19006.0,Minnesota Timberwolves,San Antonio Spurs,0.0,3.0,Friday,November,17288.0
2000-11-17 21:00:00,0.7777777777777778,18422.0,Phoenix Suns,New York Knicks,0.0,4.0,Friday,November,18738.0
2000-11-18 19:00:00,0.5555555555555556,19800.0,Toronto Raptors,Milwaukee Bucks,0.0,4.0,Saturday,November,19800.0
2000-11-18 19:00:00,0.3,20173.0,Washington Wizards,Boston Celtics,0.0,1.0,Saturday,November,19290.0
2000-11-18 19:30:00,0.6,18738.0,Atlanta Hawks,Minnesota Timberwolves,0.0,4.0,Saturday,November,13036.0
2000-11-18 19:30:00,0.4444444444444444,20283.0,Miami Heat,Portland Trail Blazers,0.0,3.0,Saturday,November,16500.0
2000-11-18 21:00:00,0.5555555555555556,19155.0,Denver Nuggets,Los Angeles Lakers,0.0,3.0,Saturday,November,19513.0
2000-11-18 21:00:00,0.7777777777777778,18850.0,Utah Jazz,Chicago Bulls,0.0,3.0,Saturday,November,17839.0
2000-11-19 21:30:00,0.6,18997.0,Los Angeles Lakers,Chicago Bulls,0.0,4.0,Sunday,November,18997.0
2000-11-20 19:00:00,1.0,18624.0,Boston Celtics,Philadelphia 76ers,0.0,5.0,Monday,November,15209.0
2000-11-20 19:00:00,0.5,0.0,Toronto Raptors,Charlotte Hornets,0.0,3.0,Monday,November,17767.0
2000-11-20 21:00:00,0.7,19911.0,Utah Jazz,Dallas Mavericks,0.0,2.0,Monday,November,18869.0
2000-11-21 19:00:00,0.5555555555555556,16795.0,Indiana Pacers,Houston Rockets,0.0,3.0,Tuesday,November,16611.0
2000-11-21 19:00:00,0.2727272727272727,14792.0,Washington Wizards,Portland Trail Blazers,0.0,1.0,Tuesday,November,14113.0
2000-11-21 19:30:00,0.2,17935.0,Cleveland Cavaliers,Detroit Pistons,0.0,1.0,Tuesday,November,12683.0
2000-11-22 19:00:00,0.5,18624.0,Boston Celtics,Houston Rockets,0.0,4.0,Wednesday,November,13003.0
2000-11-22 19:30:00,0.4444444444444444,19600.0,Miami Heat,Cleveland Cavaliers,0.0,2.0,Wednesday,November,14755.0
2000-11-22 19:30:00,0.6666666666666666,13748.0,Atlanta Hawks,New York Knicks,0.0,3.0,Wednesday,November,12007.0
2000-11-22 21:00:00,0.7272727272727273,19127.0,Utah Jazz,Denver Nuggets,0.0,3.0,Wednesday,November,18664.0
2000-11-22 22:30:00,0.6363636363636364,18997.0,Los Angeles Lakers,Golden State Warriors,0.0,4.0,Wednesday,November,18208.0
2000-11-23 20:00:00,0.5454545454545454,18345.0,Indiana Pacers,Toronto Raptors,0.0,3.0,Thursday,November,18345.0
2000-11-24 19:30:00,0.4,20401.0,Cleveland Cavaliers,Miami Heat,0.0,2.0,Friday,November,20562.0
2000-11-24 19:30:00,0.9166666666666666,19608.0,Atlanta Hawks,Philadelphia 76ers,0.0,4.0,Friday,November,17601.0
2000-11-24 19:30:00,0.25,18624.0,Boston Celtics,Orlando Magic,0.0,0.0,Friday,November,16696.0
2000-11-24 20:00:00,0.25,18345.0,Indiana Pacers,Washington Wizards,0.0,1.0,Friday,November,18345.0
2000-11-24 21:00:00,0.6,13274.0,Denver Nuggets,San Antonio Spurs,0.0,2.0,Friday,November,13300.0
2000-11-24 21:00:00,0.7272727272727273,18422.0,Phoenix Suns,Golden State Warriors,0.0,3.0,Friday,November,18684.0
2000-11-24 22:30:00,0.5454545454545454,18997.0,Los Angeles Lakers,Minnesota Timberwolves,0.0,4.0,Friday,November,18997.0
2000-11-25 19:30:00,0.3636363636363637,19175.0,Miami Heat,Houston Rockets,0.0,1.0,Saturday,November,15721.0
2000-11-25 20:00:00,0.3076923076923077,18114.0,Washington Wizards,Milwaukee Bucks,0.0,2.0,Saturday,November,13157.0
2000-11-25 22:30:00,0.75,15675.0,Los Angeles Clippers,Phoenix Suns,0.0,3.0,Saturday,November,13510.0
2000-11-26 15:00:00,0.6153846153846154,15817.0,Toronto Raptors,Chicago Bulls,0.0,4.0,Sunday,November,19800.0
2000-11-27 22:30:00,0.6923076923076923,17453.0,Los Angeles Clippers,Los Angeles Lakers,0.0,4.0,Monday,November,20039.0
2000-11-28 19:00:00,0.2857142857142857,15421.0,Washington Wizards,Atlanta Hawks,0.0,2.0,Tuesday,November,11583.0
2000-11-28 19:30:00,0.6153846153846154,19191.0,Cleveland Cavaliers,Boston Celtics,0.0,3.0,Tuesday,November,14879.0
2000-11-28 19:30:00,0.35714285714285715,19600.0,Miami Heat,Milwaukee Bucks,0.0,2.0,Tuesday,November,14863.0
2000-11-28 20:30:00,0.5384615384615384,21756.0,Chicago Bulls,Minnesota Timberwolves,0.0,3.0,Tuesday,November,22204.0
2000-11-28 22:30:00,0.7142857142857143,18997.0,Los Angeles Lakers,Indiana Pacers,0.0,5.0,Tuesday,November,18997.0
2000-11-29 19:00:00,0.26666666666666666,12768.0,Philadelphia 76ers,Washington Wizards,0.0,1.0,Wednesday,November,16263.0
2000-11-29 20:00:00,0.5,18493.0,Minnesota Timberwolves,Denver Nuggets,0.0,2.0,Wednesday,November,15227.0
2000-11-29 22:30:00,0.3636363636363637,17481.0,Los Angeles Clippers,Golden State Warriors,0.0,2.0,Wednesday,November,10130.0
2000-11-30 19:30:00,0.14285714285714285,19193.0,Atlanta Hawks,Chicago Bulls,0.0,1.0,Thursday,November,10956.0
2000-11-30 21:00:00,0.5333333333333333,14255.0,Denver Nuggets,Houston Rockets,0.0,3.0,Thursday,November,13684.0
2000-11-30 22:00:00,0.6153846153846154,20328.0,Portland Trail Blazers,Dallas Mavericks,0.0,4.0,Thursday,November,19980.0
2000-12-01 19:00:00,0.5625,17959.0,Toronto Raptors,Los Angeles Clippers,0.0,3.0,Friday,December,18470.0
2000-12-01 19:00:00,0.8666666666666667,10976.0,Philadelphia 76ers,Charlotte Hornets,0.0,3.0,Friday,December,18377.0
2000-12-01 19:30:00,0.5333333333333333,0.0,Boston Celtics,Minnesota Timberwolves,0.0,2.0,Friday,December,14630.0
2000-12-01 19:30:00,0.7857142857142857,19600.0,Miami Heat,Utah Jazz,0.0,4.0,Friday,December,15632.0
2000-12-01 20:30:00,0.6,18996.0,Chicago Bulls,New York Knicks,0.0,2.0,Friday,December,22099.0
2000-12-01 22:30:00,0.6153846153846154,18997.0,Los Angeles Lakers,San Antonio Spurs,0.0,2.0,Friday,December,18997.0
2000-12-02 14:30:00,0.375,16887.0,Atlanta Hawks,Milwaukee Bucks,0.0,3.0,Saturday,December,9827.0
2000-12-02 19:30:00,0.875,20562.0,Cleveland Cavaliers,Philadelphia 76ers,0.0,4.0,Saturday,December,20562.0
2000-12-02 20:00:00,0.25,14113.0,Washington Wizards,Miami Heat,0.0,1.0,Saturday,December,20674.0
2000-12-03 12:30:00,0.3076923076923077,14890.0,Boston Celtics,Los Angeles Clippers,0.0,1.0,Sunday,December,13583.0
2000-12-03 20:00:00,0.6,18422.0,Phoenix Suns,Portland Trail Blazers,0.0,4.0,Sunday,December,17621.0
2000-12-03 21:30:00,0.75,18997.0,Los Angeles Lakers,Dallas Mavericks,0.0,5.0,Sunday,December,18997.0
2000-12-04 21:00:00,0.8235294117647058,19155.0,Denver Nuggets,Philadelphia 76ers,0.0,3.0,Monday,December,15129.0
2000-12-05 19:30:00,0.4375,18729.0,Atlanta Hawks,Miami Heat,0.0,3.0,Tuesday,December,10691.0
2000-12-05 19:30:00,0.5625,17218.0,Cleveland Cavaliers,Charlotte Hornets,0.0,1.0,Tuesday,December,14544.0
2000-12-05 20:00:00,0.5294117647058824,18627.0,Minnesota Timberwolves,Chicago Bulls,0.0,3.0,Tuesday,December,16170.0
2000-12-05 21:00:00,0.75,19911.0,Utah Jazz,Toronto Raptors,0.0,4.0,Tuesday,December,19288.0
2000-12-05 22:30:00,0.7777777777777778,18997.0,Los Angeles Lakers,Philadelphia 76ers,0.0,3.0,Tuesday,December,18997.0
2000-12-06 19:00:00,0.2222222222222222,18002.0,Washington Wizards,Los Angeles Clippers,0.0,0.0,Wednesday,December,11602.0
2000-12-06 19:30:00,0.4705882352941176,15865.0,Miami Heat,Denver Nuggets,0.0,4.0,Wednesday,December,14463.0
2000-12-06 20:00:00,0.5882352941176471,21508.0,Chicago Bulls,Cleveland Cavaliers,0.0,2.0,Wednesday,December,21395.0
2000-12-06 22:00:00,0.5,20056.0,Portland Trail Blazers,Toronto Raptors,0.0,1.0,Wednesday,December,19980.0
2000-12-07 20:00:00,0.21052631578947367,18827.0,Minnesota Timberwolves,Washington Wizards,0.0,0.0,Thursday,December,16018.0
2000-12-08 19:30:00,0.5,19600.0,Miami Heat,Atlanta Hawks,0.0,4.0,Friday,December,15031.0
2000-12-08 19:30:00,0.4375,14890.0,Boston Celtics,Indiana Pacers,0.0,1.0,Friday,December,14834.0
2000-12-08 22:00:00,0.5882352941176471,20040.0,Portland Trail Blazers,Philadelphia 76ers,0.0,3.0,Friday,December,20113.0
2000-12-09 19:00:00,0.4705882352941176,18345.0,Indiana Pacers,Charlotte Hornets,0.0,2.0,Saturday,December,18345.0
2000-12-09 19:30:00,0.6111111111111112,18264.0,Cleveland Cavaliers,Atlanta Hawks,0.0,3.0,Saturday,December,15766.0
2000-12-09 20:00:00,0.5789473684210527,17696.0,Minnesota Timberwolves,Los Angeles Clippers,0.0,4.0,Saturday,December,16143.0
2000-12-09 21:00:00,0.7647058823529411,17236.0,Utah Jazz,Golden State Warriors,0.0,4.0,Saturday,December,18777.0
2000-12-09 22:00:00,0.6111111111111112,20588.0,Portland Trail Blazers,Detroit Pistons,0.0,3.0,Saturday,December,19980.0
2000-12-10 15:30:00,0.5,16888.0,Toronto Raptors,Phoenix Suns,0.0,2.0,Sunday,December,19800.0
2000-12-10 18:00:00,0.42105263157894735,14890.0,Boston Celtics,Denver Nuggets,0.0,1.0,Sunday,December,11812.0
2000-12-10 21:30:00,0.7368421052631579,18997.0,Los Angeles Lakers,Detroit Pistons,0.0,4.0,Sunday,December,18997.0
2000-12-11 19:00:00,0.75,16055.0,Philadelphia 76ers,Minnesota Timberwolves,0.0,2.0,Monday,December,18707.0
2000-12-11 20:30:00,0.7647058823529411,21057.0,Chicago Bulls,Phoenix Suns,0.0,4.0,Monday,December,20962.0
2000-12-11 21:00:00,0.7222222222222222,18306.0,Utah Jazz,San Antonio Spurs,0.0,3.0,Monday,December,19911.0
2000-12-11 22:30:00,0.3333333333333333,18697.0,Los Angeles Clippers,Orlando Magic,0.0,2.0,Monday,December,9135.0
2000-12-12 19:00:00,0.5238095238095238,16111.0,Toronto Raptors,Indiana Pacers,0.0,2.0,Tuesday,December,18221.0
2000-12-12 19:30:00,0.6111111111111112,17852.0,Cleveland Cavaliers,Dallas Mavericks,0.0,2.0,Tuesday,December,12577.0
2000-12-12 20:00:00,0.7222222222222222,18729.0,Atlanta Hawks,Sacramento Kings,0.0,4.0,Tuesday,December,18113.0
2000-12-12 21:00:00,0.5,17047.0,Denver Nuggets,Miami Heat,0.0,4.0,Tuesday,December,12894.0
2000-12-12 22:30:00,0.45,18997.0,Los Angeles Lakers,Milwaukee Bucks,0.0,3.0,Tuesday,December,18997.0
2000-12-13 19:00:00,0.4736842105263158,18345.0,Indiana Pacers,Dallas Mavericks,0.0,3.0,Wednesday,December,16740.0
2000-12-13 19:00:00,0.19047619047619047,18011.0,Washington Wizards,Philadelphia 76ers,0.0,0.0,Wednesday,December,14923.0
2000-12-13 19:00:00,0.14285714285714285,14890.0,Boston Celtics,Chicago Bulls,0.0,1.0,Wednesday,December,13529.0
2000-12-13 20:00:00,0.5555555555555556,17912.0,Phoenix Suns,San Antonio Spurs,0.0,2.0,Wednesday,December,17333.0
2000-12-13 21:00:00,0.6842105263157895,18306.0,Utah Jazz,Milwaukee Bucks,0.0,2.0,Wednesday,December,18450.0
2000-12-13 22:30:00,0.5238095238095238,15211.0,Los Angeles Clippers,Miami Heat,0.0,4.0,Wednesday,December,16468.0
2000-12-13 22:30:00,0.65,20584.0,Portland Trail Blazers,Los Angeles Lakers,0.0,4.0,Wednesday,December,20491.0
2000-12-14 20:00:00,0.5454545454545454,19209.0,Toronto Raptors,New York Knicks,0.0,3.0,Thursday,December,19800.0
2000-12-15 19:00:00,0.45,18345.0,Indiana Pacers,Cleveland Cavaliers,0.0,3.0,Friday,December,16966.0
2000-12-15 19:00:00,0.7272727272727273,14886.0,Philadelphia 76ers,Dallas Mavericks,0.0,2.0,Friday,December,18563.0
2000-12-15 19:00:00,0.18181818181818185,17873.0,Washington Wizards,Charlotte Hornets,0.0,0.0,Friday,December,13908.0
2000-12-15 19:30:00,0.7,14890.0,Boston Celtics,Sacramento Kings,0.0,3.0,Friday,December,15486.0
2000-12-15 20:30:00,0.13636363636363635,22022.0,Chicago Bulls,Atlanta Hawks,0.0,1.0,Friday,December,20455.0
2000-12-15 21:00:00,0.7368421052631579,18422.0,Phoenix Suns,Los Angeles Clippers,0.0,4.0,Friday,December,16689.0
2000-12-15 22:00:00,0.6666666666666666,20584.0,Portland Trail Blazers,Orlando Magic,0.0,4.0,Friday,December,20209.0
2000-12-16 19:30:00,0.6666666666666666,17097.0,Cleveland Cavaliers,Utah Jazz,0.0,2.0,Saturday,December,18571.0
2000-12-16 20:00:00,0.6363636363636364,17242.0,Minnesota Timberwolves,Indiana Pacers,0.0,5.0,Saturday,December,17249.0
2000-12-16 20:30:00,0.7391304347826086,21946.0,Chicago Bulls,Philadelphia 76ers,0.0,3.0,Saturday,December,22110.0
2000-12-17 13:00:00,0.5,16389.0,Toronto Raptors,Los Angeles Lakers,0.0,2.0,Sunday,December,19800.0
2000-12-17 21:00:00,0.21739130434782608,17322.0,Los Angeles Clippers,Washington Wizards,0.0,1.0,Sunday,December,12862.0
2000-12-18 19:00:00,0.6363636363636364,14890.0,Boston Celtics,Dallas Mavericks,0.0,3.0,Monday,December,11327.0
2000-12-19 19:00:00,0.6363636363636364,19800.0,Toronto Raptors,Utah Jazz,0.0,1.0,Tuesday,December,18896.0
2000-12-19 19:30:00,0.5833333333333334,16275.0,Atlanta Hawks,New York Knicks,0.0,2.0,Tuesday,December,13621.0
2000-12-19 20:00:00,0.5217391304347826,19763.0,Miami Heat,Los Angeles Lakers,0.0,3.0,Tuesday,December,19600.0
2000-12-19 20:30:00,0.4545454545454545,22055.0,Chicago Bulls,Indiana Pacers,0.0,2.0,Tuesday,December,21454.0
2000-12-19 21:00:00,0.6666666666666666,16874.0,Phoenix Suns,Detroit Pistons,0.0,2.0,Tuesday,December,16951.0
2000-12-20 19:00:00,0.5384615384615384,18345.0,Indiana Pacers,Toronto Raptors,0.0,3.0,Wednesday,December,18345.0
2000-12-20 20:00:00,0.6521739130434783,20324.0,Philadelphia 76ers,Utah Jazz,0.0,2.0,Wednesday,December,19428.0
2000-12-20 21:00:00,0.3,16032.0,Denver Nuggets,Detroit Pistons,0.0,2.0,Wednesday,December,16100.0
2000-12-20 22:30:00,0.5833333333333334,18220.0,Los Angeles Clippers,Minnesota Timberwolves,0.0,3.0,Wednesday,December,15636.0
2000-12-22 19:00:00,0.5185185185185185,19800.0,Toronto Raptors,Atlanta Hawks,0.0,2.0,Friday,December,18962.0
2000-12-22 19:00:00,0.6666666666666666,18345.0,Indiana Pacers,Utah Jazz,0.0,3.0,Friday,December,18345.0
2000-12-22 19:00:00,0.68,20561.0,Philadelphia 76ers,New York Knicks,0.0,2.0,Friday,December,20670.0
2000-12-22 19:30:00,0.52,20123.0,Miami Heat,Cleveland Cavaliers,0.0,3.0,Friday,December,15854.0
2000-12-22 20:00:00,0.56,13118.0,Minnesota Timberwolves,Charlotte Hornets,0.0,2.0,Friday,December,16327.0
